state,year,month,tmax
Georgia,2002,1,83
Georgia,2002,2,88.4
Georgia,2002,3,91.7
Georgia,2002,4,90.8
Georgia,2002,5,85.8
Georgia,2002,6,76.7
Georgia,2002,7,63.9
Georgia,2002,8,56.7
Georgia,2003,9,53.9
Georgia,2003,10,60.2
Georgia,2003,11,69.3
Georgia,2003,12,74.6
Georgia,2003,1,82.1
Georgia,2003,2,86.3
Georgia,2003,3,87.9
Georgia,2003,4,88.2
Georgia,2003,5,83.9
Georgia,2003,6,76.2
Georgia,2003,7,72.1
Georgia,2003,8,57.1
Georgia,2004,9,57.4
Georgia,2004,10,55.6
Georgia,2004,11,72.6
Georgia,2004,12,76.7
Georgia,2004,1,85.7
Georgia,2004,2,88
Georgia,2004,3,90.5
Georgia,2004,4,87.7
Georgia,2004,5,82.3
Georgia,2004,6,77.4
Georgia,2004,7,68.7
Georgia,2004,8,58.8
Georgia,2005,9,60.9
Georgia,2005,10,61.5
Georgia,2005,11,65.4
Georgia,2005,12,73.7
Georgia,2005,1,80.8
Georgia,2005,2,85.8
Georgia,2005,3,90.1
Georgia,2005,4,89.3
Georgia,2005,5,88.4
Georgia,2005,6,76.7
Georgia,2005,7,70
Georgia,2005,8,56.5
Georgia,2006,9,63.8
Georgia,2006,10,58.9
Georgia,2006,11,69.1
Georgia,2006,12,80.6
Georgia,2006,1,82.8
Georgia,2006,2,90
Georgia,2006,3,92.8
Georgia,2006,4,92.3
Georgia,2006,5,84.2
Georgia,2006,6,75.5
Georgia,2006,7,66.8
Georgia,2006,8,64.2
Georgia,2007,9,59.5
Georgia,2007,10,59.5
Georgia,2007,11,74
Georgia,2007,12,74.9
Georgia,2007,1,84.6
Georgia,2007,2,89.6
Georgia,2007,3,89.3
Georgia,2007,4,94.7
Georgia,2007,5,86.6
Georgia,2007,6,78.7
Georgia,2007,7,67.9
Georgia,2007,8,64.4
Georgia,2008,9,55.8
Georgia,2008,10,64.5
Georgia,2008,11,69.2
Georgia,2008,12,74.8
Georgia,2008,1,82.8
Georgia,2008,2,91.8
Georgia,2008,3,90.9
Georgia,2008,4,88.5
Georgia,2008,5,84.8
Georgia,2008,6,74.2
Georgia,2008,7,64
Georgia,2008,8,62.7
Georgia,2009,9,57.6
Georgia,2009,10,61.4
Georgia,2009,11,68.1
Georgia,2009,12,74.2
Georgia,2009,1,80.7
Georgia,2009,2,90.9
Georgia,2009,3,89.3
Georgia,2009,4,88.8
Georgia,2009,5,83.6
Georgia,2009,6,74
Georgia,2009,7,67.1
Georgia,2009,8,56
Georgia,2010,9,52.7
Georgia,2010,10,52.5
Georgia,2010,11,63.7
Georgia,2010,12,79.1
Georgia,2010,1,84.8
Georgia,2010,2,92.1
Georgia,2010,3,93
Georgia,2010,4,91.8
Georgia,2010,5,89.4
Georgia,2010,6,79.3
Georgia,2010,7,68.3
Georgia,2010,8,51.5
Georgia,2011,9,52.8
Georgia,2011,10,63.2
Georgia,2011,11,70
Georgia,2011,12,79.7
Georgia,2011,1,85.2
Georgia,2011,2,94.1
Georgia,2011,3,92.6
Georgia,2011,4,94.4
Georgia,2011,5,85
Georgia,2011,6,74.4
Georgia,2011,7,68.9
Georgia,2011,8,62.8
Georgia,2012,9,62.6
Georgia,2012,10,64.2
Georgia,2012,11,76.8
Georgia,2012,12,78.6
Georgia,2012,1,85.3
Georgia,2012,2,86.9
Georgia,2012,3,93.2
Georgia,2012,4,87.6
Georgia,2012,5,85
Georgia,2012,6,76
Georgia,2012,7,65.8
Georgia,2012,8,62.8
Georgia,2013,9,63.5
Georgia,2013,10,60
Georgia,2013,11,62.4
Georgia,2013,12,75.2
Georgia,2013,1,79.8
Georgia,2013,2,87.4
Georgia,2013,3,86.5
Georgia,2013,4,86.8
Georgia,2013,5,84.5
Georgia,2013,6,76.4
Georgia,2013,7,64.7
Georgia,2013,8,61.6
Georgia,2014,9,51.6
Georgia,2014,10,61.6
Georgia,2014,11,65.4
Georgia,2014,12,75.6
Georgia,2014,1,83.4
Georgia,2014,2,89.1
Georgia,2014,3,89.4
Georgia,2014,4,90.5
Georgia,2014,5,84.8
Georgia,2014,6,78.7
Georgia,2014,7,63.1
Georgia,2014,8,62.3
Georgia,2015,9,55.8
Georgia,2015,10,54.6
Georgia,2015,11,70.1
Georgia,2015,12,77.3
Georgia,2015,1,84.9
Georgia,2015,2,90.4
Georgia,2015,3,92.2
Georgia,2015,4,89.6
Georgia,2015,5,83
Georgia,2015,6,75.5
Georgia,2015,7,69.7
Georgia,2015,8,68.9
Georgia,2016,9,55
Georgia,2016,10,61.7
Georgia,2016,11,73.4
Georgia,2016,12,76.3
Georgia,2016,1,82.9
Georgia,2016,2,91.5
Georgia,2016,3,94.2
Georgia,2016,4,92
Georgia,2016,5,88.9
Georgia,2016,6,81.2
Georgia,2016,7,72.3
Georgia,2016,8,62.6
Georgia,2017,9,64.1
Georgia,2017,10,69.9
Georgia,2017,11,70.9
Georgia,2017,12,80.5
Georgia,2017,1,83.5
Georgia,2017,2,85.9
Georgia,2017,3,90.7
Georgia,2017,4,88.8
Georgia,2017,5,85.1
Georgia,2017,6,78.6
Georgia,2017,7,69
Georgia,2017,8,59.2
Georgia,2018,9,54.2
Georgia,2018,10,69.5
Georgia,2018,11,66.9
Georgia,2018,12,73.5
Idaho,1950,1,24.9
Idaho,1950,2,36.4
Idaho,1950,3,39.6
Idaho,1950,4,51.1
Idaho,1950,5,59.6
Idaho,1950,6,69.1
Idaho,1950,7,79.1
Idaho,1950,8,79.4
Idaho,1950,9,68.5
Idaho,1950,10,58
Idaho,1950,11,41.6
Idaho,1950,12,36.2
Idaho,1951,1,29.2
Idaho,1951,2,36.5
Idaho,1951,3,38.2
Idaho,1951,4,56.2
Idaho,1951,5,62.2
Idaho,1951,6,67
Idaho,1951,7,82.4
Idaho,1951,8,77
Idaho,1951,9,70.7
Idaho,1951,10,51.1
Idaho,1951,11,38.8
Idaho,1951,12,27.2
Idaho,1952,1,26.9
Idaho,1952,2,31.5
Idaho,1952,3,36
Idaho,1952,4,56.7
Idaho,1952,5,63.5
Idaho,1952,6,70.1
Idaho,1952,7,79.8
Idaho,1952,8,80.1
Idaho,1952,9,74.8
Idaho,1952,10,65.3
Idaho,1952,11,37.9
Idaho,1952,12,32.2
Idaho,1953,1,39.7
Idaho,1953,2,38.5
Idaho,1953,3,45.4
Idaho,1953,4,50.3
Idaho,1953,5,56.7
Idaho,1953,6,66.8
Idaho,1953,7,83.4
Idaho,1953,8,79.6
Idaho,1953,9,74.4
Idaho,1953,10,60.3
Idaho,1953,11,46.2
Idaho,1953,12,32.9
Idaho,1954,1,34
Idaho,1954,2,41.6
Idaho,1954,3,40.9
Idaho,1954,4,53.9
Idaho,1954,5,66.2
Idaho,1954,6,66.2
Idaho,1954,7,82
Idaho,1954,8,76
Idaho,1954,9,70
Idaho,1954,10,56.4
Idaho,1954,11,47.7
Idaho,1954,12,31.4
Idaho,1955,1,26.5
Idaho,1955,2,30.1
Idaho,1955,3,35.6
Idaho,1955,4,46.3
Idaho,1955,5,59.1
Idaho,1955,6,70.5
Idaho,1955,7,77.7
Idaho,1955,8,82.5
Idaho,1955,9,69.4
Idaho,1955,10,57.5
Idaho,1955,11,34.5
Idaho,1955,12,32.9
Idaho,1956,1,32.5
Idaho,1956,2,28.5
Idaho,1956,3,41.8
Idaho,1956,4,54.9
Idaho,1956,5,63.8
Idaho,1956,6,71.4
Idaho,1956,7,81.7
Idaho,1956,8,77.3
Idaho,1956,9,72.4
Idaho,1956,10,53.2
Idaho,1956,11,37.8
Idaho,1956,12,33.3
Idaho,1957,1,23.8
Idaho,1957,2,36.9
Idaho,1957,3,43.1
Idaho,1957,4,51
Idaho,1957,5,61.8
Idaho,1957,6,70.5
Idaho,1957,7,80.9
Idaho,1957,8,79.3
Idaho,1957,9,73.3
Idaho,1957,10,53
Idaho,1957,11,37.1
Idaho,1957,12,34.8
Idaho,1958,1,31.7
Idaho,1958,2,41.1
Idaho,1958,3,41
Idaho,1958,4,48.7
Idaho,1958,5,71.1
Idaho,1958,6,71.6
Idaho,1958,7,79.8
Idaho,1958,8,83.2
Idaho,1958,9,69.2
Idaho,1958,10,61.2
Idaho,1958,11,40.3
Idaho,1958,12,37.7
Idaho,1959,1,33.9
Idaho,1959,2,35.4
Idaho,1959,3,43
Idaho,1959,4,55
Idaho,1959,5,56.8
Idaho,1959,6,73.8
Idaho,1959,7,83.4
Idaho,1959,8,77.6
Idaho,1959,9,63.4
Idaho,1959,10,54.8
Idaho,1959,11,42.3
Idaho,1959,12,34.6
Idaho,1960,1,26.8
Idaho,1960,2,31.1
Idaho,1960,3,42.9
Idaho,1960,4,53.3
Idaho,1960,5,60.2
Idaho,1960,6,74.2
Idaho,1960,7,86.5
Idaho,1960,8,76.2
Idaho,1960,9,72.9
Idaho,1960,10,56.3
Idaho,1960,11,39.8
Idaho,1960,12,32.2
Idaho,1961,1,35.4
Idaho,1961,2,39.4
Idaho,1961,3,44
Idaho,1961,4,51.3
Idaho,1961,5,62.9
Idaho,1961,6,78.9
Idaho,1961,7,84.1
Idaho,1961,8,83.9
Idaho,1961,9,62.2
Idaho,1961,10,52.9
Idaho,1961,11,38.2
Idaho,1961,12,29.4
Idaho,1962,1,26.1
Idaho,1962,2,34.3
Idaho,1962,3,38.7
Idaho,1962,4,57.5
Idaho,1962,5,58.3
Idaho,1962,6,71.1
Idaho,1962,7,78.9
Idaho,1962,8,77
Idaho,1962,9,72.3
Idaho,1962,10,58
Idaho,1962,11,43.6
Idaho,1962,12,36.1
Idaho,1963,1,26.6
Idaho,1963,2,44.8
Idaho,1963,3,45
Idaho,1963,4,48.7
Idaho,1963,5,63.6
Idaho,1963,6,66.2
Idaho,1963,7,79.5
Idaho,1963,8,80.6
Idaho,1963,9,73.4
Idaho,1963,10,60.9
Idaho,1963,11,40.6
Idaho,1963,12,30
Idaho,1964,1,28.8
Idaho,1964,2,31.6
Idaho,1964,3,36
Idaho,1964,4,48.6
Idaho,1964,5,60.2
Idaho,1964,6,65.6
Idaho,1964,7,82.2
Idaho,1964,8,75.8
Idaho,1964,9,66.9
Idaho,1964,10,60
Idaho,1964,11,39
Idaho,1964,12,31.8
Idaho,1965,1,32.7
Idaho,1965,2,37.2
Idaho,1965,3,40.8
Idaho,1965,4,52.6
Idaho,1965,5,58.6
Idaho,1965,6,68.8
Idaho,1965,7,79.3
Idaho,1965,8,75.3
Idaho,1965,9,61
Idaho,1965,10,62.5
Idaho,1965,11,44.9
Idaho,1965,12,33.3
Idaho,1966,1,32.4
Idaho,1966,2,34.6
Idaho,1966,3,44.4
Idaho,1966,4,53.6
Idaho,1966,5,68.2
Idaho,1966,6,69.6
Idaho,1966,7,82.6
Idaho,1966,8,80
Idaho,1966,9,73.5
Idaho,1966,10,55.9
Idaho,1966,11,42.9
Idaho,1966,12,31.7
Idaho,1967,1,34.6
Idaho,1967,2,39.2
Idaho,1967,3,42.3
Idaho,1967,4,45.9
Idaho,1967,5,61.4
Idaho,1967,6,68
Idaho,1967,7,83
Idaho,1967,8,85.1
Idaho,1967,9,75.4
Idaho,1967,10,55.6
Idaho,1967,11,42.6
Idaho,1967,12,28.4
Idaho,1968,1,30.9
Idaho,1968,2,40.7
Idaho,1968,3,48.3
Idaho,1968,4,49.6
Idaho,1968,5,60.3
Idaho,1968,6,69.9
Idaho,1968,7,83.2
Idaho,1968,8,71.7
Idaho,1968,9,66.7
Idaho,1968,10,54.6
Idaho,1968,11,37.9
Idaho,1968,12,30.3
Idaho,1969,1,31
Idaho,1969,2,33.4
Idaho,1969,3,40.6
Idaho,1969,4,54.5
Idaho,1969,5,67.5
Idaho,1969,6,69
Idaho,1969,7,80.1
Idaho,1969,8,83
Idaho,1969,9,71.2
Idaho,1969,10,49.6
Idaho,1969,11,43.3
Idaho,1969,12,34.1
Idaho,1970,1,32.6
Idaho,1970,2,42.4
Idaho,1970,3,41.5
Idaho,1970,4,44.8
Idaho,1970,5,62
Idaho,1970,6,72.4
Idaho,1970,7,81
Idaho,1970,8,83.4
Idaho,1970,9,63.5
Idaho,1970,10,51.6
Idaho,1970,11,40.3
Idaho,1970,12,29.8
Idaho,1971,1,32
Idaho,1971,2,36.6
Idaho,1971,3,39
Idaho,1971,4,50.6
Idaho,1971,5,62.4
Idaho,1971,6,67.4
Idaho,1971,7,80.4
Idaho,1971,8,84.2
Idaho,1971,9,64
Idaho,1971,10,52
Idaho,1971,11,38.1
Idaho,1971,12,28.1
Idaho,1972,1,29.2
Idaho,1972,2,35.6
Idaho,1972,3,47.4
Idaho,1972,4,49.6
Idaho,1972,5,64.1
Idaho,1972,6,71.6
Idaho,1972,7,78.9
Idaho,1972,8,80.8
Idaho,1972,9,63.9
Idaho,1972,10,55
Idaho,1972,11,38.6
Idaho,1972,12,26.1
Idaho,1973,1,28.8
Idaho,1973,2,37.1
Idaho,1973,3,41.9
Idaho,1973,4,50.1
Idaho,1973,5,65
Idaho,1973,6,71.4
Idaho,1973,7,81.7
Idaho,1973,8,80.1
Idaho,1973,9,67.5
Idaho,1973,10,56.2
Idaho,1973,11,37
Idaho,1973,12,34.3
Idaho,1974,1,28.1
Idaho,1974,2,36.5
Idaho,1974,3,42.1
Idaho,1974,4,51.7
Idaho,1974,5,59.3
Idaho,1974,6,77.3
Idaho,1974,7,80.9
Idaho,1974,8,78
Idaho,1974,9,73.2
Idaho,1974,10,58.8
Idaho,1974,11,41.9
Idaho,1974,12,32.2
Idaho,1975,1,29.3
Idaho,1975,2,33
Idaho,1975,3,39
Idaho,1975,4,43.1
Idaho,1975,5,57.2
Idaho,1975,6,66.6
Idaho,1975,7,82.7
Idaho,1975,8,74.7
Idaho,1975,9,72.1
Idaho,1975,10,52.9
Idaho,1975,11,38.3
Idaho,1975,12,34.7
Idaho,1976,1,32.1
Idaho,1976,2,35.3
Idaho,1976,3,37.9
Idaho,1976,4,50.2
Idaho,1976,5,65.3
Idaho,1976,6,68
Idaho,1976,7,81
Idaho,1976,8,73.5
Idaho,1976,9,70.7
Idaho,1976,10,56.7
Idaho,1976,11,45.4
Idaho,1976,12,35.9
Idaho,1977,1,28.2
Idaho,1977,2,41.3
Idaho,1977,3,41
Idaho,1977,4,59.9
Idaho,1977,5,56
Idaho,1977,6,76.1
Idaho,1977,7,78.8
Idaho,1977,8,78.6
Idaho,1977,9,66.8
Idaho,1977,10,57.6
Idaho,1977,11,39.3
Idaho,1977,12,34.1
Idaho,1978,1,33.8
Idaho,1978,2,36.8
Idaho,1978,3,48.5
Idaho,1978,4,50.7
Idaho,1978,5,57.2
Idaho,1978,6,71
Idaho,1978,7,79.2
Idaho,1978,8,76.5
Idaho,1978,9,65.8
Idaho,1978,10,60.8
Idaho,1978,11,37.6
Idaho,1978,12,26.4
Idaho,1979,1,20.7
Idaho,1979,2,34.2
Idaho,1979,3,44.3
Idaho,1979,4,51
Idaho,1979,5,63.2
Idaho,1979,6,73.3
Idaho,1979,7,81.8
Idaho,1979,8,78.4
Idaho,1979,9,75.4
Idaho,1979,10,59.1
Idaho,1979,11,37.2
Idaho,1979,12,36.4
Idaho,1980,1,29.5
Idaho,1980,2,39.1
Idaho,1980,3,41.4
Idaho,1980,4,56.6
Idaho,1980,5,59.7
Idaho,1980,6,67.8
Idaho,1980,7,79.4
Idaho,1980,8,75.3
Idaho,1980,9,68.4
Idaho,1980,10,57.4
Idaho,1980,11,42
Idaho,1980,12,36.8
Idaho,1981,1,36.8
Idaho,1981,2,39.4
Idaho,1981,3,47.9
Idaho,1981,4,53.6
Idaho,1981,5,58.7
Idaho,1981,6,67.9
Idaho,1981,7,80.3
Idaho,1981,8,84.1
Idaho,1981,9,72.2
Idaho,1981,10,52.2
Idaho,1981,11,43.9
Idaho,1981,12,34.6
Idaho,1982,1,28.9
Idaho,1982,2,32
Idaho,1982,3,42.2
Idaho,1982,4,47.8
Idaho,1982,5,60
Idaho,1982,6,70.2
Idaho,1982,7,76.4
Idaho,1982,8,80.6
Idaho,1982,9,66.3
Idaho,1982,10,51.8
Idaho,1982,11,36.2
Idaho,1982,12,30.4
Idaho,1983,1,35.5
Idaho,1983,2,38.7
Idaho,1983,3,44.4
Idaho,1983,4,48.8
Idaho,1983,5,60.7
Idaho,1983,6,68.6
Idaho,1983,7,76
Idaho,1983,8,80
Idaho,1983,9,68.1
Idaho,1983,10,56.8
Idaho,1983,11,40
Idaho,1983,12,24.4
Idaho,1984,1,27.8
Idaho,1984,2,33.1
Idaho,1984,3,41.6
Idaho,1984,4,48.2
Idaho,1984,5,59.3
Idaho,1984,6,66.6
Idaho,1984,7,80.7
Idaho,1984,8,80.3
Idaho,1984,9,66.4
Idaho,1984,10,50
Idaho,1984,11,38.2
Idaho,1984,12,26.7
Idaho,1985,1,26.5
Idaho,1985,2,29.3
Idaho,1985,3,39
Idaho,1985,4,56.5
Idaho,1985,5,64.9
Idaho,1985,6,73.5
Idaho,1985,7,85.5
Idaho,1985,8,76.5
Idaho,1985,9,60.7
Idaho,1985,10,53
Idaho,1985,11,30.5
Idaho,1985,12,24.4
Idaho,1986,1,34.2
Idaho,1986,2,38.6
Idaho,1986,3,50.7
Idaho,1986,4,52.2
Idaho,1986,5,63
Idaho,1986,6,77.6
Idaho,1986,7,75.9
Idaho,1986,8,83.2
Idaho,1986,9,60.6
Idaho,1986,10,57.8
Idaho,1986,11,40.6
Idaho,1986,12,33.6
Idaho,1987,1,30.1
Idaho,1987,2,39.2
Idaho,1987,3,45.2
Idaho,1987,4,62.4
Idaho,1987,5,65.9
Idaho,1987,6,74.5
Idaho,1987,7,76.7
Idaho,1987,8,77.8
Idaho,1987,9,75.2
Idaho,1987,10,63.6
Idaho,1987,11,42.3
Idaho,1987,12,32.1
Idaho,1988,1,29.4
Idaho,1988,2,40.1
Idaho,1988,3,44.5
Idaho,1988,4,57
Idaho,1988,5,62.9
Idaho,1988,6,76.5
Idaho,1988,7,83.5
Idaho,1988,8,81.8
Idaho,1988,9,69.7
Idaho,1988,10,66
Idaho,1988,11,37.6
Idaho,1988,12,29.5
Idaho,1989,1,29.3
Idaho,1989,2,28.5
Idaho,1989,3,42.5
Idaho,1989,4,56.8
Idaho,1989,5,61.2
Idaho,1989,6,72.6
Idaho,1989,7,84.1
Idaho,1989,8,75.8
Idaho,1989,9,71.2
Idaho,1989,10,54.7
Idaho,1989,11,42.8
Idaho,1989,12,34.8
Idaho,1990,1,34.2
Idaho,1990,2,35.1
Idaho,1990,3,47.8
Idaho,1990,4,58.4
Idaho,1990,5,59.2
Idaho,1990,6,71
Idaho,1990,7,82.1
Idaho,1990,8,79.5
Idaho,1990,9,77.8
Idaho,1990,10,54.6
Idaho,1990,11,42.1
Idaho,1990,12,24.1
Idaho,1991,1,29.7
Idaho,1991,2,44.5
Idaho,1991,3,43
Idaho,1991,4,50
Idaho,1991,5,57.5
Idaho,1991,6,68
Idaho,1991,7,82.5
Idaho,1991,8,83.1
Idaho,1991,9,72.2
Idaho,1991,10,57.6
Idaho,1991,11,36.9
Idaho,1991,12,34.1
Idaho,1992,1,34.7
Idaho,1992,2,43.9
Idaho,1992,3,53.4
Idaho,1992,4,58.3
Idaho,1992,5,70.2
Idaho,1992,6,74.4
Idaho,1992,7,77
Idaho,1992,8,81.2
Idaho,1992,9,69
Idaho,1992,10,59.8
Idaho,1992,11,35.4
Idaho,1992,12,27.8
Idaho,1993,1,27.7
Idaho,1993,2,31.9
Idaho,1993,3,44.2
Idaho,1993,4,49.5
Idaho,1993,5,67.1
Idaho,1993,6,65.6
Idaho,1993,7,69
Idaho,1993,8,74.3
Idaho,1993,9,70.2
Idaho,1993,10,57.1
Idaho,1993,11,37.5
Idaho,1993,12,32.8
Idaho,1994,1,36.2
Idaho,1994,2,34.6
Idaho,1994,3,50.2
Idaho,1994,4,55.8
Idaho,1994,5,65.7
Idaho,1994,6,73.5
Idaho,1994,7,83.8
Idaho,1994,8,84.1
Idaho,1994,9,75.1
Idaho,1994,10,53.8
Idaho,1994,11,32.9
Idaho,1994,12,31.6
Idaho,1995,1,33.6
Idaho,1995,2,43.1
Idaho,1995,3,43.3
Idaho,1995,4,50.8
Idaho,1995,5,59.7
Idaho,1995,6,66.6
Idaho,1995,7,78.3
Idaho,1995,8,79
Idaho,1995,9,71.9
Idaho,1995,10,53.4
Idaho,1995,11,45
Idaho,1995,12,34.4
Idaho,1996,1,31.7
Idaho,1996,2,36.8
Idaho,1996,3,45.4
Idaho,1996,4,52.7
Idaho,1996,5,57.3
Idaho,1996,6,73.4
Idaho,1996,7,83.6
Idaho,1996,8,81.4
Idaho,1996,9,66.6
Idaho,1996,10,55.4
Idaho,1996,11,41.8
Idaho,1996,12,31.9
Idaho,1997,1,31.8
Idaho,1997,2,36.2
Idaho,1997,3,45.4
Idaho,1997,4,49.5
Idaho,1997,5,66.2
Idaho,1997,6,69.8
Idaho,1997,7,77.5
Idaho,1997,8,80.5
Idaho,1997,9,71
Idaho,1997,10,54.2
Idaho,1997,11,43.1
Idaho,1997,12,31.7
Idaho,1998,1,35.1
Idaho,1998,2,38
Idaho,1998,3,44.1
Idaho,1998,4,53
Idaho,1998,5,60.6
Idaho,1998,6,65.5
Idaho,1998,7,84.8
Idaho,1998,8,83.5
Idaho,1998,9,74.3
Idaho,1998,10,55.4
Idaho,1998,11,41.1
Idaho,1998,12,30.1
Idaho,1999,1,34.3
Idaho,1999,2,35.5
Idaho,1999,3,45
Idaho,1999,4,50.5
Idaho,1999,5,59.1
Idaho,1999,6,68.6
Idaho,1999,7,80.5
Idaho,1999,8,80.9
Idaho,1999,9,70.5
Idaho,1999,10,60.7
Idaho,1999,11,49.2
Idaho,1999,12,33.5
Idaho,2000,1,32.9
Idaho,2000,2,40.2
Idaho,2000,3,45.7
Idaho,2000,4,58.2
Idaho,2000,5,62.5
Idaho,2000,6,73.6
Idaho,2000,7,83.1
Idaho,2000,8,83.2
Idaho,2000,9,68.1
Idaho,2000,10,55.2
Idaho,2000,11,34.5
Idaho,2000,12,32.1
Idaho,2001,1,31.8
Idaho,2001,2,34.5
Idaho,2001,3,47.2
Idaho,2001,4,51.5
Idaho,2001,5,67.5
Idaho,2001,6,71.9
Idaho,2001,7,80.5
Idaho,2001,8,85.3
Idaho,2001,9,75.4
Idaho,2001,10,56.9
Idaho,2001,11,45.4
Idaho,2001,12,29.7
Idaho,2002,1,30.4
Idaho,2002,2,34.9
Idaho,2002,3,40.2
Idaho,2002,4,53.3
Idaho,2002,5,61.8
Idaho,2002,6,73
Idaho,2002,7,85.2
Idaho,2002,8,77.7
Idaho,2002,9,70.6
Idaho,2002,10,54.2
Idaho,2002,11,42.5
Idaho,2002,12,35.8
Idaho,2003,1,38.6
Idaho,2003,2,36.6
Idaho,2003,3,45.9
Idaho,2003,4,51.6
Idaho,2003,5,62.8
Idaho,2003,6,74.1
Idaho,2003,7,87.7
Idaho,2003,8,83.7
Idaho,2003,9,71.9
Idaho,2003,10,62.2
Idaho,2003,11,37
Idaho,2003,12,35
Idaho,2004,1,30.5
Idaho,2004,2,35.2
Idaho,2004,3,51.4
Idaho,2004,4,57.3
Idaho,2004,5,60.6
Idaho,2004,6,72.5
Idaho,2004,7,81.9
Idaho,2004,8,78.5
Idaho,2004,9,67
Idaho,2004,10,55.4
Idaho,2004,11,41.6
Idaho,2004,12,35.8
Idaho,2005,1,34.4
Idaho,2005,2,40
Idaho,2005,3,46.8
Idaho,2005,4,53.6
Idaho,2005,5,61.6
Idaho,2005,6,67.1
Idaho,2005,7,83.3
Idaho,2005,8,81.4
Idaho,2005,9,69.2
Idaho,2005,10,57.5
Idaho,2005,11,40.7
Idaho,2005,12,30.8
Idaho,2006,1,35.1
Idaho,2006,2,35
Idaho,2006,3,42.2
Idaho,2006,4,54.1
Idaho,2006,5,66
Idaho,2006,6,75
Idaho,2006,7,86.6
Idaho,2006,8,80.4
Idaho,2006,9,70
Idaho,2006,10,55
Idaho,2006,11,41.7
Idaho,2006,12,34
Idaho,2007,1,30.8
Idaho,2007,2,39.6
Idaho,2007,3,50.7
Idaho,2007,4,55.3
Idaho,2007,5,66.3
Idaho,2007,6,74.7
Idaho,2007,7,88.7
Idaho,2007,8,81.7
Idaho,2007,9,69.4
Idaho,2007,10,54
Idaho,2007,11,43.8
Idaho,2007,12,30.4
Idaho,2008,1,28.6
Idaho,2008,2,36.7
Idaho,2008,3,40.6
Idaho,2008,4,48.9
Idaho,2008,5,61.7
Idaho,2008,6,70.4
Idaho,2008,7,83.2
Idaho,2008,8,81.1
Idaho,2008,9,71.3
Idaho,2008,10,57.1
Idaho,2008,11,45.7
Idaho,2008,12,30.9
Idaho,2009,1,33.7
Idaho,2009,2,37.5
Idaho,2009,3,41.4
Idaho,2009,4,52.4
Idaho,2009,5,64.7
Idaho,2009,6,68.5
Idaho,2009,7,81.6
Idaho,2009,8,78.9
Idaho,2009,9,76.4
Idaho,2009,10,49.6
Idaho,2009,11,43
Idaho,2009,12,28.1
Idaho,2010,1,35.6
Idaho,2010,2,37.8
Idaho,2010,3,46.3
Idaho,2010,4,51.7
Idaho,2010,5,55.3
Idaho,2010,6,67.6
Idaho,2010,7,80.2
Idaho,2010,8,78.4
Idaho,2010,9,71.6
Idaho,2010,10,59.3
Idaho,2010,11,38.9
Idaho,2010,12,33.7
Idaho,2011,1,31.9
Idaho,2011,2,33.6
Idaho,2011,3,42.3
Idaho,2011,4,46.8
Idaho,2011,5,57.2
Idaho,2011,6,66.9
Idaho,2011,7,80.2
Idaho,2011,8,82.5
Idaho,2011,9,75.7
Idaho,2011,10,56.1
Idaho,2011,11,40
Idaho,2011,12,34.7
Idaho,2012,1,36
Idaho,2012,2,37.4
Idaho,2012,3,46.5
Idaho,2012,4,57.2
Idaho,2012,5,62.2
Idaho,2012,6,71.6
Idaho,2012,7,84.5
Idaho,2012,8,84.2
Idaho,2012,9,74.9
Idaho,2012,10,56.1
Idaho,2012,11,44.4
Idaho,2012,12,32.6
Idaho,2013,1,29.1
Idaho,2013,2,36.6
Idaho,2013,3,46.4
Idaho,2013,4,52
Idaho,2013,5,64.4
Idaho,2013,6,74.1
Idaho,2013,7,86.2
Idaho,2013,8,83.8
Idaho,2013,9,69.2
Idaho,2013,10,54.2
Idaho,2013,11,43.3
Idaho,2013,12,29.8
Idaho,2014,1,36.7
Idaho,2014,2,36.3
Idaho,2014,3,46.8
Idaho,2014,4,53.8
Idaho,2014,5,65.2
Idaho,2014,6,70.4
Idaho,2014,7,85.3
Idaho,2014,8,77.4
Idaho,2014,9,71.9
Idaho,2014,10,61
Idaho,2014,11,40.3
Idaho,2014,12,36.2
Idaho,2015,1,36.7
Idaho,2015,2,44.8
Idaho,2015,3,53.4
Idaho,2015,4,55.3
Idaho,2015,5,63.8
Idaho,2015,6,80
Idaho,2015,7,79.6
Idaho,2015,8,81.4
Idaho,2015,9,71.9
Idaho,2015,10,62.6
Idaho,2015,11,38.7
Idaho,2015,12,31.5
Idaho,2016,1,33.2
Idaho,2016,2,41.2
Idaho,2016,3,46.6
Idaho,2016,4,59.7
Idaho,2016,5,63
Idaho,2016,6,76.4
Idaho,2016,7,80.6
Idaho,2016,8,81.3
Idaho,2016,9,67.8
Idaho,2016,10,55.4
Idaho,2016,11,48.2
Idaho,2016,12,27.6
Idaho,2017,1,27.3
Idaho,2017,2,37.3
Idaho,2017,3,47.7
Idaho,2017,4,50.9
Idaho,2017,5,64
Idaho,2017,6,73.2
Idaho,2017,7,86.4
Idaho,2017,8,83
Idaho,2017,9,69
Idaho,2017,10,54
Idaho,2017,11,43.2
Idaho,2017,12,33.5
Idaho,2018,1,38.2
Idaho,2018,2,35.2
Idaho,2018,3,43.9
Idaho,2018,4,54
Illinois,1950,5,42
Illinois,1950,6,37.8
Illinois,1950,7,45.2
