state,year,month,tmin
Arizona,1966,7,35.6
Arizona,1966,8,42.4
Arizona,1966,9,51.7
Arizona,1966,10,58
Arizona,1966,11,66.1
Arizona,1966,12,65.2
Arizona,1966,1,58.7
Arizona,1966,2,45.2
Arizona,1966,3,37.4
Arizona,1966,4,28.6
Arizona,1967,5,25.7
Arizona,1967,6,30.2
Arizona,1967,7,37.4
Arizona,1967,8,37.6
Arizona,1967,9,47.6
Arizona,1967,10,56.2
Arizona,1967,11,66.8
Arizona,1967,12,64.4
Arizona,1967,1,58.5
Arizona,1967,2,46.4
Arizona,1967,3,38.4
Arizona,1967,4,25
Arizona,1968,5,26.4
Arizona,1968,6,36.9
Arizona,1968,7,36.9
Arizona,1968,8,40.4
Arizona,1968,9,48.6
Arizona,1968,10,58
Arizona,1968,11,64.4
Arizona,1968,12,60.6
Arizona,1968,1,55.3
Arizona,1968,2,45.8
Arizona,1968,3,35.9
Arizona,1968,4,24.3
Arizona,1969,5,33.8
Arizona,1969,6,30.7
Arizona,1969,7,31.8
Arizona,1969,8,41.4
Arizona,1969,9,50.7
Arizona,1969,10,56.4
Arizona,1969,11,66.6
Arizona,1969,12,67.4
Arizona,1969,1,59.3
Arizona,1969,2,43.7
Arizona,1969,3,36.9
Arizona,1969,4,31.5
Arizona,1970,5,27.2
Arizona,1970,6,33.9
Arizona,1970,7,34.5
Arizona,1970,8,36.4
Arizona,1970,9,49.7
Arizona,1970,10,58.2
Arizona,1970,11,66.9
Arizona,1970,12,66
Arizona,1970,1,55.1
Arizona,1970,2,42.3
Arizona,1970,3,35.4
Arizona,1970,4,29
Arizona,1971,5,26
Arizona,1971,6,29.6
Arizona,1971,7,34.2
Arizona,1971,8,39.6
Arizona,1971,9,45.9
Arizona,1971,10,57.1
Arizona,1971,11,66.7
Arizona,1971,12,64.6
Arizona,1971,1,56.3
Arizona,1971,2,43.3
Arizona,1971,3,34.3
Arizona,1971,4,27.5
Arizona,1972,5,26.4
Arizona,1972,6,30.7
Arizona,1972,7,40.2
Arizona,1972,8,41.4
Arizona,1972,9,48.4
Arizona,1972,10,59.1
Arizona,1972,11,66.4
Arizona,1972,12,63.3
Arizona,1972,1,56.9
Arizona,1972,2,48.9
Arizona,1972,3,33
Arizona,1972,4,27
Arizona,1973,5,26
Arizona,1973,6,33
Arizona,1973,7,33.6
Arizona,1973,8,39
Arizona,1973,9,50.3
Arizona,1973,10,58
Arizona,1973,11,64.4
Arizona,1973,12,63.2
Arizona,1973,1,54.2
Arizona,1973,2,44.4
Arizona,1973,3,35.1
Arizona,1973,4,28.4
Arizona,1974,5,28.4
Arizona,1974,6,27.3
Arizona,1974,7,38.1
Arizona,1974,8,39.9
Arizona,1974,9,50.2
Arizona,1974,10,61.4
Arizona,1974,11,64.9
Arizona,1974,12,61.7
Arizona,1974,1,58
Arizona,1974,2,49.1
Arizona,1974,3,35.7
Arizona,1974,4,25.9
Arizona,1975,5,26.5
Arizona,1975,6,29.1
Arizona,1975,7,34
Arizona,1975,8,36.3
Arizona,1975,9,45.8
Arizona,1975,10,55.6
Arizona,1975,11,65.5
Arizona,1975,12,62.2
Arizona,1975,1,57.9
Arizona,1975,2,44.1
Arizona,1975,3,33.1
Arizona,1975,4,29.3
Arizona,1976,5,27.4
Arizona,1976,6,35
Arizona,1976,7,33.7
Arizona,1976,8,39.9
Arizona,1976,9,51
Arizona,1976,10,56.8
Arizona,1976,11,65.3
Arizona,1976,12,61.6
Arizona,1976,1,57
Arizona,1976,2,44.6
Arizona,1976,3,35
Arizona,1976,4,26.4
Arizona,1977,5,28.3
Arizona,1977,6,30.7
Arizona,1977,7,31.5
Arizona,1977,8,42.2
Arizona,1977,9,46.4
Arizona,1977,10,59.7
Arizona,1977,11,66.6
Arizona,1977,12,65.8
Arizona,1977,1,59.2
Arizona,1977,2,49.4
Arizona,1977,3,37.3
Arizona,1977,4,33.9
Arizona,1978,5,32.9
Arizona,1978,6,33.7
Arizona,1978,7,40.7
Arizona,1978,8,41.6
Arizona,1978,9,47.9
Arizona,1978,10,59
Arizona,1978,11,65.1
Arizona,1978,12,62.6
Arizona,1978,1,57.2
Arizona,1978,2,50
Arizona,1978,3,38.4
Arizona,1978,4,26.6
Arizona,1979,5,27.1
Arizona,1979,6,29.1
Arizona,1979,7,35.4
Arizona,1979,8,40.7
Arizona,1979,9,49.7
Arizona,1979,10,57.8
Arizona,1979,11,63.8
Arizona,1979,12,60.7
Arizona,1979,1,59.3
Arizona,1979,2,47.4
Arizona,1979,3,32.5
Arizona,1979,4,29.9
Arizona,1980,5,34.4
Arizona,1980,6,36
Arizona,1980,7,35.6
Arizona,1980,8,41.1
Arizona,1980,9,46.6
Arizona,1980,10,57
Arizona,1980,11,66.3
Arizona,1980,12,63.7
Arizona,1980,1,57.1
Arizona,1980,2,45.3
Arizona,1980,3,35.2
Arizona,1980,4,33.3
Arizona,1981,5,33.3
Arizona,1981,6,32.6
Arizona,1981,7,36.5
Arizona,1981,8,45.4
Arizona,1981,9,50.7
Arizona,1981,10,62.7
Arizona,1981,11,67.4
Arizona,1981,12,65.3
Arizona,1981,1,58.9
Arizona,1981,2,45.7
Arizona,1981,3,37.5
Arizona,1981,4,31.4
Arizona,1982,5,29.3
Arizona,1982,6,33.8
Arizona,1982,7,37.2
Arizona,1982,8,42
Arizona,1982,9,49.1
Arizona,1982,10,55.2
Arizona,1982,11,64.3
Arizona,1982,12,65.8
Arizona,1982,1,58.8
Arizona,1982,2,42.4
Arizona,1982,3,37.2
Arizona,1982,4,30.1
Arizona,1983,5,30.2
Arizona,1983,6,33.8
Arizona,1983,7,37.8
Arizona,1983,8,37.9
Arizona,1983,9,47.7
Arizona,1983,10,55.7
Arizona,1983,11,65
Arizona,1983,12,64.3
Arizona,1983,1,61.6
Arizona,1983,2,49.1
Arizona,1983,3,36.9
Arizona,1983,4,33.1
Arizona,1984,5,29.6
Arizona,1984,6,28.6
Arizona,1984,7,35.4
Arizona,1984,8,40.2
Arizona,1984,9,53.8
Arizona,1984,10,58.8
Arizona,1984,11,65.9
Arizona,1984,12,64.3
Arizona,1984,1,59.8
Arizona,1984,2,44.1
Arizona,1984,3,35.1
Arizona,1984,4,31.7
Arizona,1985,5,29.7
Arizona,1985,6,29.7
Arizona,1985,7,36.7
Arizona,1985,8,44.6
Arizona,1985,9,51.2
Arizona,1985,10,59.8
Arizona,1985,11,66.3
Arizona,1985,12,64
Arizona,1985,1,53.5
Arizona,1985,2,47.5
Arizona,1985,3,35.8
Arizona,1985,4,29.6
Arizona,1986,5,32.8
Arizona,1986,6,35.3
Arizona,1986,7,40.4
Arizona,1986,8,43.8
Arizona,1986,9,50.3
Arizona,1986,10,60.8
Arizona,1986,11,64
Arizona,1986,12,66.3
Arizona,1986,1,54.3
Arizona,1986,2,44.7
Arizona,1986,3,37.4
Arizona,1986,4,30.7
Arizona,1987,5,27.1
Arizona,1987,6,32.4
Arizona,1987,7,34.1
Arizona,1987,8,44.9
Arizona,1987,9,50.7
Arizona,1987,10,59.7
Arizona,1987,11,62.1
Arizona,1987,12,63.5
Arizona,1987,1,56.3
Arizona,1987,2,50.6
Arizona,1987,3,36
Arizona,1987,4,27.3
Arizona,1988,5,28.4
Arizona,1988,6,33.5
Arizona,1988,7,34.7
Arizona,1988,8,42.5
Arizona,1988,9,49.2
Arizona,1988,10,60.5
Arizona,1988,11,66.7
Arizona,1988,12,64.7
Arizona,1988,1,55
Arizona,1988,2,51.3
Arizona,1988,3,36.3
Arizona,1988,4,28
Arizona,1989,5,26.8
Arizona,1989,6,32.4
Arizona,1989,7,39.8
Arizona,1989,8,47.1
Arizona,1989,9,51.3
Arizona,1989,10,58.8
Arizona,1989,11,66.8
Arizona,1989,12,63.4
Arizona,1989,1,57.6
Arizona,1989,2,46.4
Arizona,1989,3,36
Arizona,1989,4,27.5
Arizona,1990,5,27.5
Arizona,1990,6,29.5
Arizona,1990,7,38.4
Arizona,1990,8,45.4
Arizona,1990,9,49.5
Arizona,1990,10,61.4
Arizona,1990,11,66.2
Arizona,1990,12,62.5
Arizona,1990,1,60.1
Arizona,1990,2,46.5
Arizona,1990,3,36.4
Arizona,1990,4,24.7
Arizona,1991,5,29
Arizona,1991,6,34.8
Arizona,1991,7,33.7
Arizona,1991,8,39.8
Arizona,1991,9,46.9
Arizona,1991,10,55.4
Arizona,1991,11,64.8
Arizona,1991,12,65
Arizona,1991,1,58.4
Arizona,1991,2,48.8
Arizona,1991,3,36
Arizona,1991,4,31.7
Arizona,1992,5,28.2
Arizona,1992,6,35.9
Arizona,1992,7,38.4
Arizona,1992,8,45.6
Arizona,1992,9,52.9
Arizona,1992,10,57.6
Arizona,1992,11,63.9
Arizona,1992,12,64.2
Arizona,1992,1,58.3
Arizona,1992,2,48.8
Arizona,1992,3,32
Arizona,1992,4,27.8
Arizona,1993,5,34.3
Arizona,1993,6,34.4
Arizona,1993,7,38.1
Arizona,1993,8,42.9
Arizona,1993,9,51.6
Arizona,1993,10,57.3
Arizona,1993,11,63.5
Arizona,1993,12,64.1
Arizona,1993,1,55.9
Arizona,1993,2,47.1
Arizona,1993,3,33.8
Arizona,1993,4,28.2
Arizona,1994,5,28.5
Arizona,1994,6,30.3
Arizona,1994,7,39.1
Arizona,1994,8,43.3
Arizona,1994,9,49.8
Arizona,1994,10,62.7
Arizona,1994,11,66
Arizona,1994,12,67.5
Arizona,1994,1,59.4
Arizona,1994,2,45.2
Arizona,1994,3,32.7
Arizona,1994,4,31.9
Arizona,1995,5,32
Arizona,1995,6,37.8
Arizona,1995,7,38.3
Arizona,1995,8,40.4
Arizona,1995,9,47.3
Arizona,1995,10,55.5
Arizona,1995,11,64.5
Arizona,1995,12,67.5
Arizona,1995,1,60.4
Arizona,1995,2,46.2
Arizona,1995,3,40.1
Arizona,1995,4,31.2
Arizona,1996,5,29.8
Arizona,1996,6,37.3
Arizona,1996,7,37.2
Arizona,1996,8,43.6
Arizona,1996,9,52.9
Arizona,1996,10,61.3
Arizona,1996,11,68.4
Arizona,1996,12,66.2
Arizona,1996,1,57
Arizona,1996,2,46.3
Arizona,1996,3,37.4
Arizona,1996,4,31
Arizona,1997,5,31.2
Arizona,1997,6,31.3
Arizona,1997,7,38.7
Arizona,1997,8,42.4
Arizona,1997,9,54.6
Arizona,1997,10,57.7
Arizona,1997,11,64
Arizona,1997,12,65.8
Arizona,1997,1,62.1
Arizona,1997,2,45.3
Arizona,1997,3,37.3
Arizona,1997,4,28.1
Arizona,1998,5,31.2
Arizona,1998,6,31.5
Arizona,1998,7,35.7
Arizona,1998,8,38.4
Arizona,1998,9,47.3
Arizona,1998,10,55.1
Arizona,1998,11,66.8
Arizona,1998,12,66.6
Arizona,1998,1,59.7
Arizona,1998,2,45.9
Arizona,1998,3,36.3
Arizona,1998,4,29.5
Arizona,1999,5,30.9
Arizona,1999,6,32.8
Arizona,1999,7,37.3
Arizona,1999,8,39.1
Arizona,1999,9,49.4
Arizona,1999,10,58.5
Arizona,1999,11,66
Arizona,1999,12,64.5
Arizona,1999,1,58.5
Arizona,1999,2,47.2
Arizona,1999,3,38.5
Arizona,1999,4,28
Arizona,2000,5,31.8
Arizona,2000,6,34.6
Arizona,2000,7,37
Arizona,2000,8,45.5
Arizona,2000,9,54.2
Arizona,2000,10,62.4
Arizona,2000,11,66.5
Arizona,2000,12,66.1
Arizona,2000,1,59.6
Arizona,2000,2,47.9
Arizona,2000,3,31.3
Arizona,2000,4,30.6
Arizona,2001,5,28.7
Arizona,2001,6,31.5
Arizona,2001,7,37.9
Arizona,2001,8,42.8
Arizona,2001,9,54
Arizona,2001,10,60.7
Arizona,2001,11,66
Arizona,2001,12,65.1
Arizona,2001,1,59.9
Arizona,2001,2,49.5
Arizona,2001,3,39.7
Arizona,2001,4,27.4
Arizona,2002,5,28.9
Arizona,2002,6,30.4
Arizona,2002,7,33.8
Arizona,2002,8,46.1
Arizona,2002,9,49.6
Arizona,2002,10,61.2
Arizona,2002,11,68
Arizona,2002,12,64.8
Arizona,2002,1,59.6
Arizona,2002,2,46.2
Arizona,2002,3,37.5
Arizona,2002,4,29.3
Arizona,2003,5,34.6
Arizona,2003,6,34.1
Arizona,2003,7,37.2
Arizona,2003,8,40.6
Arizona,2003,9,52
Arizona,2003,10,59.7
Arizona,2003,11,68.5
Arizona,2003,12,66.8
Arizona,2003,1,59.9
Arizona,2003,2,52.3
Arizona,2003,3,36.3
Arizona,2003,4,29.7
Arizona,2004,5,30.8
Arizona,2004,6,29.8
Arizona,2004,7,43.3
Arizona,2004,8,44.1
Arizona,2004,9,52
Arizona,2004,10,59
Arizona,2004,11,65
Arizona,2004,12,63.7
Arizona,2004,1,57.2
Arizona,2004,2,46.9
Arizona,2004,3,36.1
Arizona,2004,4,31.1
Arizona,2005,5,34.9
Arizona,2005,6,37
Arizona,2005,7,37.3
Arizona,2005,8,41.8
Arizona,2005,9,51.8
Arizona,2005,10,58.1
Arizona,2005,11,66.9
Arizona,2005,12,64.2
Arizona,2005,1,58.5
Arizona,2005,2,48.6
Arizona,2005,3,37.7
Arizona,2005,4,29.3
Arizona,2006,5,29.3
Arizona,2006,6,32.1
Arizona,2006,7,35.5
Arizona,2006,8,43.3
Arizona,2006,9,53
Arizona,2006,10,63.1
Arizona,2006,11,68.8
Arizona,2006,12,65.1
Arizona,2006,1,55.8
Arizona,2006,2,46.4
Arizona,2006,3,37.9
Arizona,2006,4,28.4
Arizona,2007,5,26.4
Arizona,2007,6,33.4
Arizona,2007,7,39.4
Arizona,2007,8,44.2
Arizona,2007,9,52.5
Arizona,2007,10,60.4
Arizona,2007,11,68
Arizona,2007,12,67.5
Arizona,2007,1,59.8
Arizona,2007,2,47.2
Arizona,2007,3,40.5
Arizona,2007,4,28.4
Arizona,2008,5,28.1
Arizona,2008,6,32.1
Arizona,2008,7,36.5
Arizona,2008,8,41.7
Arizona,2008,9,47.8
Arizona,2008,10,60.2
Arizona,2008,11,67.1
Arizona,2008,12,66.1
Arizona,2008,1,59
Arizona,2008,2,46.9
Arizona,2008,3,39.2
Arizona,2008,4,30.8
Arizona,2009,5,32.2
Arizona,2009,6,32.7
Arizona,2009,7,37.5
Arizona,2009,8,41.5
Arizona,2009,9,55.4
Arizona,2009,10,58.5
Arizona,2009,11,68.3
Arizona,2009,12,64.3
Arizona,2009,1,59.5
Arizona,2009,2,44.8
Arizona,2009,3,37.8
Arizona,2009,4,27.1
Arizona,2010,5,30.5
Arizona,2010,6,33.1
Arizona,2010,7,35.6
Arizona,2010,8,41.2
Arizona,2010,9,46.9
Arizona,2010,10,59.2
Arizona,2010,11,68.4
Arizona,2010,12,65.8
Arizona,2010,1,59.7
Arizona,2010,2,49.3
Arizona,2010,3,34.2
Arizona,2010,4,34.5
Arizona,2011,5,27.6
Arizona,2011,6,27.8
Arizona,2011,7,38.3
Arizona,2011,8,43.8
Arizona,2011,9,47.7
Arizona,2011,10,58.4
Arizona,2011,11,66.8
Arizona,2011,12,68.1
Arizona,2011,1,60.2
Arizona,2011,2,47.6
Arizona,2011,3,36.4
Arizona,2011,4,28.2
Arizona,2012,5,31.2
Arizona,2012,6,31.9
Arizona,2012,7,36.1
Arizona,2012,8,44.8
Arizona,2012,9,52.6
Arizona,2012,10,61.6
Arizona,2012,11,66.9
Arizona,2012,12,67.2
Arizona,2012,1,59.8
Arizona,2012,2,48.1
Arizona,2012,3,38.6
Arizona,2012,4,30.1
Arizona,2013,5,25.6
Arizona,2013,6,28.8
Arizona,2013,7,39.7
Arizona,2013,8,44
Arizona,2013,9,51.6
Arizona,2013,10,62.4
Arizona,2013,11,68.3
Arizona,2013,12,65.4
Arizona,2013,1,59.1
Arizona,2013,2,43.6
Arizona,2013,3,38.5
Arizona,2013,4,28.9
Arizona,2014,5,31.6
Arizona,2014,6,35.7
Arizona,2014,7,39.4
Arizona,2014,8,43.8
Arizona,2014,9,51
Arizona,2014,10,61
Arizona,2014,11,67.6
Arizona,2014,12,63.6
Arizona,2014,1,61.2
Arizona,2014,2,50.4
Arizona,2014,3,37.3
Arizona,2014,4,33.5
Arizona,2015,5,33.2
Arizona,2015,6,37.8
Arizona,2015,7,42
Arizona,2015,8,43.1
Arizona,2015,9,48.6
Arizona,2015,10,62.7
Arizona,2015,11,65.4
Arizona,2015,12,66.9
Arizona,2015,1,61.6
Arizona,2015,2,52
Arizona,2015,3,34.8
Arizona,2015,4,28.1
Arizona,2016,5,29.5
Arizona,2016,6,34.5
Arizona,2016,7,39.5
Arizona,2016,8,43.8
Arizona,2016,9,49.6
Arizona,2016,10,64.1
Arizona,2016,11,67.9
Arizona,2016,12,64.4
Arizona,2016,1,57.8
Arizona,2016,2,51.2
Arizona,2016,3,39.8
Arizona,2016,4,32.8
Arizona,2017,5,32.2
Arizona,2017,6,37.4
Arizona,2017,7,41.1
Arizona,2017,8,43.8
Arizona,2017,9,50.3
Arizona,2017,10,62.6
Arizona,2017,11,68
Arizona,2017,12,65.2
Arizona,2017,1,57.9
Arizona,2017,2,48.8
Arizona,2017,3,42.9
Arizona,2017,4,32
Arizona,2018,5,33.1
Arizona,2018,6,32.9
Arizona,2018,7,38.2
Arizona,2018,8,46.9
Arkansas,1950,9,37.4
Arkansas,1950,10,35.2
Arkansas,1950,11,36.9
Arkansas,1950,12,46
Arkansas,1950,1,59.6
Arkansas,1950,2,65.8
Arkansas,1950,3,66.9
Arkansas,1950,4,65.2
Arkansas,1950,5,60.8
Arkansas,1950,6,53
Arkansas,1950,7,33.4
Arkansas,1950,8,26.2
Arkansas,1951,9,29.3
Arkansas,1951,10,32.7
Arkansas,1951,11,39
Arkansas,1951,12,45.9
Arkansas,1951,1,55.4
Arkansas,1951,2,65.9
Arkansas,1951,3,70.1
Arkansas,1951,4,69.2
Arkansas,1951,5,59.8
Arkansas,1951,6,49.5
Arkansas,1951,7,33.4
Arkansas,1951,8,32.6
Arkansas,1952,9,36.6
Arkansas,1952,10,36.8
Arkansas,1952,11,37.5
Arkansas,1952,12,45.8
Arkansas,1952,1,55.9
Arkansas,1952,2,69
Arkansas,1952,3,69
Arkansas,1952,4,68.2
Arkansas,1952,5,56.5
Arkansas,1952,6,38
Arkansas,1952,7,36.7
Arkansas,1952,8,31.8
Arkansas,1953,9,33.4
Arkansas,1953,10,33.4
Arkansas,1953,11,43.7
Arkansas,1953,12,45.1
Arkansas,1953,1,59.4
Arkansas,1953,2,70.2
Arkansas,1953,3,69
Arkansas,1953,4,66
Arkansas,1953,5,57.2
Arkansas,1953,6,48.6
Arkansas,1953,7,34.7
Arkansas,1953,8,29.5
Arkansas,1954,9,29.9
Arkansas,1954,10,36.3
Arkansas,1954,11,38.4
Arkansas,1954,12,54.1
Arkansas,1954,1,53.3
Arkansas,1954,2,66.7
Arkansas,1954,3,71.6
Arkansas,1954,4,70.7
Arkansas,1954,5,61.2
Arkansas,1954,6,52
Arkansas,1954,7,36.3
Arkansas,1954,8,31
Arkansas,1955,9,30.2
Arkansas,1955,10,32.1
Arkansas,1955,11,40.8
Arkansas,1955,12,53.3
Arkansas,1955,1,60.2
Arkansas,1955,2,61.1
Arkansas,1955,3,70.6
Arkansas,1955,4,67.5
Arkansas,1955,5,61.3
Arkansas,1955,6,47.2
Arkansas,1955,7,35.4
Arkansas,1955,8,29.3
Arkansas,1956,9,26.8
Arkansas,1956,10,36.1
Arkansas,1956,11,38.8
Arkansas,1956,12,46.5
Arkansas,1956,1,61.2
Arkansas,1956,2,64.9
Arkansas,1956,3,68.8
Arkansas,1956,4,67.7
Arkansas,1956,5,56.2
Arkansas,1956,6,50.9
Arkansas,1956,7,35.9
Arkansas,1956,8,36.1
Arkansas,1957,9,29.2
Arkansas,1957,10,39.8
Arkansas,1957,11,38.7
Arkansas,1957,12,50.6
Arkansas,1957,1,59.6
Arkansas,1957,2,66.7
Arkansas,1957,3,69.2
Arkansas,1957,4,66.8
Arkansas,1957,5,59.6
Arkansas,1957,6,46.9
Arkansas,1957,7,39.4
Arkansas,1957,8,35.9
Arkansas,1958,9,27.2
Arkansas,1958,10,26.6
Arkansas,1958,11,35.8
Arkansas,1958,12,48.7
Arkansas,1958,1,57.7
Arkansas,1958,2,65
Arkansas,1958,3,69.9
Arkansas,1958,4,67.7
Arkansas,1958,5,63.1
Arkansas,1958,6,48.5
Arkansas,1958,7,39.3
Arkansas,1958,8,27.5
Arkansas,1959,9,26.7
Arkansas,1959,10,32.7
Arkansas,1959,11,37.1
Arkansas,1959,12,48.2
Arkansas,1959,1,61.7
Arkansas,1959,2,64.7
Arkansas,1959,3,67.2
Arkansas,1959,4,68.6
Arkansas,1959,5,62.4
Arkansas,1959,6,49.7
Arkansas,1959,7,32.7
Arkansas,1959,8,34.8
Arkansas,1960,9,31.3
Arkansas,1960,10,29
Arkansas,1960,11,30
Arkansas,1960,12,49.6
Arkansas,1960,1,53.9
Arkansas,1960,2,64.5
Arkansas,1960,3,68
Arkansas,1960,4,68
Arkansas,1960,5,61.8
Arkansas,1960,6,52.2
Arkansas,1960,7,37.9
Arkansas,1960,8,27.9
Arkansas,1961,9,23.9
Arkansas,1961,10,35.9
Arkansas,1961,11,43.3
Arkansas,1961,12,45.8
Arkansas,1961,1,54.9
Arkansas,1961,2,62.3
Arkansas,1961,3,66.8
Arkansas,1961,4,65.3
Arkansas,1961,5,60.7
Arkansas,1961,6,47.7
Arkansas,1961,7,39
Arkansas,1961,8,31.6
Arkansas,1962,9,24.5
Arkansas,1962,10,36.7
Arkansas,1962,11,36
Arkansas,1962,12,46.9
Arkansas,1962,1,61.3
Arkansas,1962,2,64.7
Arkansas,1962,3,69
Arkansas,1962,4,66.7
Arkansas,1962,5,61.4
Arkansas,1962,6,54.1
Arkansas,1962,7,38.8
Arkansas,1962,8,30.2
Arkansas,1963,9,21.3
Arkansas,1963,10,25.9
Arkansas,1963,11,42.2
Arkansas,1963,12,52.5
Arkansas,1963,1,57.9
Arkansas,1963,2,65.9
Arkansas,1963,3,68.6
Arkansas,1963,4,67.4
Arkansas,1963,5,60.8
Arkansas,1963,6,51.6
Arkansas,1963,7,39.3
Arkansas,1963,8,22.2
Arkansas,1964,9,27.3
Arkansas,1964,10,28.6
Arkansas,1964,11,37.7
Arkansas,1964,12,52.7
Arkansas,1964,1,59.6
Arkansas,1964,2,65.9
Arkansas,1964,3,68.7
Arkansas,1964,4,67
Arkansas,1964,5,60.5
Arkansas,1964,6,44.6
Arkansas,1964,7,41.3
Arkansas,1964,8,32
Arkansas,1965,9,31.2
Arkansas,1965,10,29.9
Arkansas,1965,11,33.3
Arkansas,1965,12,52.2
Arkansas,1965,1,60.8
Arkansas,1965,2,65.2
Arkansas,1965,3,68.7
Arkansas,1965,4,65.7
Arkansas,1965,5,62.3
Arkansas,1965,6,46.5
Arkansas,1965,7,44.5
Arkansas,1965,8,34.9
Arkansas,1966,9,25.8
Arkansas,1966,10,31.3
Arkansas,1966,11,39.4
Arkansas,1966,12,48.6
Arkansas,1966,1,55.1
Arkansas,1966,2,62.1
Arkansas,1966,3,70.7
Arkansas,1966,4,65.3
Arkansas,1966,5,58.6
Arkansas,1966,6,44.1
Arkansas,1966,7,42
Arkansas,1966,8,31.2
Arkansas,1967,9,30
Arkansas,1967,10,28.6
Arkansas,1967,11,44.6
Arkansas,1967,12,54.5
Arkansas,1967,1,55
Arkansas,1967,2,66
Arkansas,1967,3,65.8
Arkansas,1967,4,63
Arkansas,1967,5,57.6
Arkansas,1967,6,47.4
Arkansas,1967,7,36.2
Arkansas,1967,8,32.4
Arkansas,1968,9,29.1
Arkansas,1968,10,26.8
Arkansas,1968,11,38.4
Arkansas,1968,12,49.6
Arkansas,1968,1,56.3
Arkansas,1968,2,65.8
Arkansas,1968,3,67.5
Arkansas,1968,4,68.3
Arkansas,1968,5,56.3
Arkansas,1968,6,47.3
Arkansas,1968,7,38.3
Arkansas,1968,8,29.2
Arkansas,1969,9,30.6
Arkansas,1969,10,32.3
Arkansas,1969,11,33.3
Arkansas,1969,12,49.6
Arkansas,1969,1,57.1
Arkansas,1969,2,64
Arkansas,1969,3,70.8
Arkansas,1969,4,65.1
Arkansas,1969,5,60
Arkansas,1969,6,49.3
Arkansas,1969,7,35.4
Arkansas,1969,8,30.5
Arkansas,1970,9,23
Arkansas,1970,10,30.4
Arkansas,1970,11,37.4
Arkansas,1970,12,51.3
Arkansas,1970,1,57.8
Arkansas,1970,2,64.6
Arkansas,1970,3,66.6
Arkansas,1970,4,68.4
Arkansas,1970,5,64.5
Arkansas,1970,6,48.7
Arkansas,1970,7,36.8
Arkansas,1970,8,35
Arkansas,1971,9,28.6
Arkansas,1971,10,31.2
Arkansas,1971,11,35.4
Arkansas,1971,12,45.8
Arkansas,1971,1,53.4
Arkansas,1971,2,66.8
Arkansas,1971,3,67.6
Arkansas,1971,4,65.5
Arkansas,1971,5,63.1
Arkansas,1971,6,54.2
Arkansas,1971,7,37.8
Arkansas,1971,8,38.8
Arkansas,1972,9,29.9
Arkansas,1972,10,31.9
Arkansas,1972,11,40.1
Arkansas,1972,12,49.8
Arkansas,1972,1,55.9
Arkansas,1972,2,63.6
Arkansas,1972,3,66.6
Arkansas,1972,4,66.8
Arkansas,1972,5,65.1
Arkansas,1972,6,50.2
Arkansas,1972,7,37.1
Arkansas,1972,8,29.3
Arkansas,1973,9,29
Arkansas,1973,10,30.8
Arkansas,1973,11,45.7
Arkansas,1973,12,48.2
Arkansas,1973,1,54.3
Arkansas,1973,2,65
Arkansas,1973,3,69.2
Arkansas,1973,4,65.7
Arkansas,1973,5,64.6
Arkansas,1973,6,53.6
Arkansas,1973,7,44.6
Arkansas,1973,8,31.2
Arkansas,1974,9,32.6
Arkansas,1974,10,33.6
Arkansas,1974,11,45.7
Arkansas,1974,12,48.3
Arkansas,1974,1,61
Arkansas,1974,2,61.2
Arkansas,1974,3,68.6
Arkansas,1974,4,66.1
Arkansas,1974,5,56.9
Arkansas,1974,6,48
Arkansas,1974,7,39.9
Arkansas,1974,8,32.2
Arkansas,1975,9,32.4
Arkansas,1975,10,32.1
Arkansas,1975,11,37
Arkansas,1975,12,47.5
Arkansas,1975,1,59.8
Arkansas,1975,2,65
Arkansas,1975,3,67.9
Arkansas,1975,4,68.3
Arkansas,1975,5,56.9
Arkansas,1975,6,48.8
Arkansas,1975,7,39.4
Arkansas,1975,8,32.6
Arkansas,1976,9,26.3
Arkansas,1976,10,38.9
Arkansas,1976,11,44.2
Arkansas,1976,12,49.3
Arkansas,1976,1,51.9
Arkansas,1976,2,62.3
Arkansas,1976,3,67
Arkansas,1976,4,63.2
Arkansas,1976,5,58.6
Arkansas,1976,6,43
Arkansas,1976,7,30.9
Arkansas,1976,8,26.9
Arkansas,1977,9,17.6
Arkansas,1977,10,30.4
Arkansas,1977,11,42.4
Arkansas,1977,12,51.2
Arkansas,1977,1,60.3
Arkansas,1977,2,66.7
Arkansas,1977,3,70.5
Arkansas,1977,4,68.8
Arkansas,1977,5,64.9
Arkansas,1977,6,47.9
Arkansas,1977,7,42.2
Arkansas,1977,8,29.6
Arkansas,1978,9,21.2
Arkansas,1978,10,23
Arkansas,1978,11,36
Arkansas,1978,12,50.4
Arkansas,1978,1,57
Arkansas,1978,2,65.2
Arkansas,1978,3,70.2
Arkansas,1978,4,67.3
Arkansas,1978,5,63.9
Arkansas,1978,6,44.8
Arkansas,1978,7,42.2
Arkansas,1978,8,30.2
Arkansas,1979,9,19.7
Arkansas,1979,10,27
Arkansas,1979,11,41.4
Arkansas,1979,12,49
Arkansas,1979,1,56.1
Arkansas,1979,2,63.9
Arkansas,1979,3,69
Arkansas,1979,4,66.9
Arkansas,1979,5,57.9
Arkansas,1979,6,48.8
Arkansas,1979,7,35.2
Arkansas,1979,8,31.1
Arkansas,1980,9,31.5
Arkansas,1980,10,27.1
